ID,indice
10624360,3.160956061
10739473,3.1600373
10463687,3.158167843
10859922,3.15749036
10960555,3.152635947
10241235,3.151948972
10837069,3.151478465
10739480,3.151286883
10046807,3.150398655
10772227,3.149313643
10245774,3.147734641
1201935,3.146520847
10803809,3.146166702
1290277,3.145861604
10490145,3.144824797
10700611,3.143750754
10733245,3.142509986
10730802,3.14243682
10924311,3.142405472
10948008,3.142127205
10920390,3.141427621
10879648,3.141314435
10793038,3.140881835
10813261,3.140455966
10773179,3.140127706
1204059,3.139211679
10956607,3.139033228
10268540,3.137786172
1201947,3.136827046
10961024,3.136473211
10937962,3.136418149
10994901,3.13602807
10924868,3.135608655
1206566,3.134466288
10212341,3.134410556
10922496,3.133691599
10769377,3.132905275
10961024,3.132880402
10664830,3.13083645
10751195,3.130546076
10871742,3.130351436
10768941,3.130087183
10833964,3.129853132
10982366,3.128055665
10994930,3.127100316
10906517,3.126924354
10518420,3.126788939
10878925,3.126673812
10380253,3.126670812
10823224,3.124170473
10806844,3.123595765
10922505,3.1227405
1200692,3.120942171
1204723,3.119644035
10850969,3.118712408
11001814,3.117356195
10608760,3.116651601
10831595,3.11638298
10059982,3.114359693
11020008,3.112643537
10922504,3.11177041
11008803,3.111536102
10657316,3.111315938
10822706,3.110792547
10961032,3.110134072
10789222,3.109693414
10310413,3.108181966
10947410,3.106949613
10937979,3.106845985
11021933,3.10533988
10784632,3.105068136
1206559,3.102579685
10686866,3.102439722
10889847,3.102081058
10396469,3.101334624
10379913,3.097254759
10882883,3.096474077
10601531,3.096171105
10697035,3.095709102
10994911,3.094975059
10975044,3.094966632
10584455,3.094954175
10765319,3.094866496
11011349,3.094744099
10455625,3.094390287
10947410,3.091631922
10719955,3.088519833
10922505,3.088376702
10686919,3.087653501
10730191,3.087397566
1200833,3.087122708
10898690,3.085248335
10814026,3.08387694
10755258,3.082576536
10526579,3.08234157
10167396,3.082259279
10462137,3.080140199
10782979,3.078374207
10549095,3.077059014
10664836,3.074295833
10595747,3.072849555
10850947,3.072616546
10937973,3.071825043
10199723,3.069932605
10402973,3.069491944
10621029,3.067997878
10819530,3.064824289
1290267,3.063550881
10506846,3.063409346
10889154,3.063146885
10533038,3.062342948
10878925,3.061609634
10933840,3.061346541
10906527,3.06005784
10686866,3.059149955
10765308,3.058969622
10869255,3.058761081
10844588,3.058196654
10859924,3.057857141
10708684,3.056456916
10429301,3.056450556
10479005,3.05601046
10800320,3.055984091
10768947,3.055207686
10903335,3.052137115
10050899,3.051856443
10961001,3.051612388
10673451,3.04886247
11004894,3.047309606
10653860,3.045595077
10898694,3.045019556
10708684,3.044146592
10708684,3.04397023
10461358,3.04245293
10903328,3.041803279
1202459,3.04171547
11020971,3.041344375
10719954,3.039532142
10449577,3.038847499
10776277,3.038670347
11030227,3.037370782
10913924,3.037061948
10185601,3.035899746
10232979,3.035271416
10788651,3.034199713
10872317,3.034145712
10241617,3.034002879
10714869,3.033131483
10207919,3.032756392
10016021,3.032499209
10883216,3.031980128
10877045,3.030879392
10496029,3.030511816
10733020,3.029314766
10469557,3.029195176
11030227,3.028930955
10813256,3.028253951
10615008,3.028142656
10769374,3.028030053
1290282,3.027399891
10673458,3.026136849
1200702,3.023844641
10902602,3.023442777
11020315,3.020412764
11039026,3.02007989
11026767,3.018925918
10941438,3.017449955
1205681,3.01340076
10813193,3.012570474
10753591,3.010805615
10743791,3.009893329
10370804,3.009579432
10040932,3.009401025
10850973,3.009331743
10232350,3.008721898
10761861,3.007849409
10412118,3.007567771
11021507,3.00737892
10875136,3.006765776
10461358,3.006664803
10829463,3.006334557
10730988,3.005434269
10052994,3.005019105
10776363,3.004181088
11030735,3.003605471
11022477,3.002676675
10227026,3.002478994
10898688,3.002298796
10866414,3.001697046
10882886,3.001600736
10835491,3.000897999
11001782,2.999818186
10232350,2.999081286
10281714,2.99861232
10320034,2.998493387
10801261,2.997258889
1204321,2.996157648
10720054,2.995461974
10985823,2.993189862
10408867,2.993042226
10020223,2.991856437
10823267,2.990692342
1203804,2.989952013
10039632,2.989766866
10346602,2.989554634
10686880,2.989260925
10985819,2.988710222
10232979,2.987071897
10917759,2.984763072
10914398,2.982724374
10738398,2.982679705
10692644,2.981852997
10617914,2.981224935
10820618,2.980855643
10826816,2.980626685
10826816,2.980626685
10582235,2.980441793
10101481,2.978557748
10227020,2.975731434
10227020,2.975187864
1204473,2.974824739
10619018,2.972613628
11011968,2.971387049
10793724,2.969636281
10684150,2.969597229
10264355,2.967278431
10284385,2.964565023
11026661,2.963649484
10048889,2.962789174
10660009,2.962439981
10012493,2.961830424
10960989,2.958263467
10505387,2.958075528
10265384,2.957093358
10580592,2.957018942
10892082,2.956921898
10210369,2.955674191
11030457,2.951891836
10801264,2.951411076
1203766,2.95093857
10816815,2.950765793
10973757,2.950407517
10826379,2.949375009
10791673,2.949279658
10502571,2.948113711
1204361,2.947799439
10947412,2.947781534
10734184,2.947150767
10666855,2.945129834
10928232,2.938609486
11001785,2.936132914
10840736,2.935149161
10167774,2.930506964
10310413,2.929569496
11017599,2.928477597
10513136,2.927859228
10913918,2.92712508
10961003,2.926118099
11060205,2.925188318
10379913,2.924670219
10779666,2.924162051
10968920,2.922567187
10840988,2.922554039
10822709,2.921749535
10237521,2.921483574
10666855,2.921113078
10928308,2.919356929
10912240,2.916953111
10833913,2.915173176
10928308,2.913519436
10526215,2.913272157
10386260,2.913118472
10921778,2.911661479
10533045,2.909460589
10691743,2.909003938
10618256,2.90812437
10813724,2.906687781
10196461,2.905496389
10990155,2.904769861
10265109,2.903934359
1201454,2.903625143
10750133,2.90346735
10990455,2.902545816
10522749,2.902506142
10402967,2.901783714
10973762,2.900926258
11021907,2.899146896
10828171,2.898230001
10855914,2.897902206
1201450,2.897718844
10397646,2.897570937
10515139,2.894081241
10960998,2.893293088
10952442,2.89220699
10961357,2.891671737
11042370,2.891193288
10674129,2.89099751
10998701,2.89096117
10928236,2.890555547
10263592,2.889886874
10179797,2.889039263
10627651,2.889017154
10460768,2.886154697
10696760,2.879411066
10307166,2.878972628
10928236,2.878752485
1204050,2.876911295
10928288,2.876776684
10969700,2.874721758
10993873,2.87425474
10648160,2.874031114
10648160,2.874031114
10197186,2.873632566
11030732,2.870917638
10850975,2.869497214
10570511,2.868583259
10969722,2.868126072
10365034,2.866807286
10837782,2.866536186
10401452,2.864386544
10206402,2.863375377
11011965,2.862869067
10456520,2.862263497
10607801,2.861778851
10382330,2.861633922
10763817,2.861198979
10456520,2.85856919
10947412,2.856554742
10813223,2.855783502
11048130,2.855149715
10386260,2.853490421
10790909,2.852120299
10981642,2.851722473
10738758,2.850248134
10894778,2.847753931
10840737,2.843939836
10784819,2.843782854
10068138,2.842281221
10601781,2.84210923
10458118,2.8409317
10717743,2.840684348
11027724,2.839889943
10729817,2.839342518
10940760,2.838721614
10940760,2.838721614
10371155,2.837570202
10747520,2.834367976
11063157,2.83272823
10740424,2.832499447
10791105,2.832470103
10979222,2.828145792
11001784,2.826246419
11033458,2.824422447
10762051,2.822843284
10307166,2.822243705
10761870,2.822051008
10125468,2.819984755
10910322,2.819834175
10720045,2.819196674
10820269,2.81776162
10367000,2.813753377
10784307,2.812261019
10705318,2.811910821
10151224,2.81016011
11017947,2.809815895
10136219,2.807779994
10913904,2.806620276
10036139,2.805062571
10859923,2.803983083
10833906,2.803798781
10302251,2.802516789
11033501,2.80102055
10197186,2.800451927
10837782,2.800016355
10875139,2.799322077
10788585,2.798276536
10729829,2.7955884
10168513,2.79542771
10673178,2.794552324
1204140,2.794444951
10594741,2.791457034
10990154,2.791378791
10814286,2.789545854
10875138,2.789178463
11004270,2.789153655
10814031,2.787310074
10747520,2.786413006
10937966,2.785758357
10880067,2.785228005
10812867,2.783593055
10990395,2.780503986
10254169,2.780469644
10429797,2.778145853
10903313,2.778070603
10797794,2.777741529
10782977,2.776830552
10036184,2.776417782
10017036,2.772289778
11017953,2.771228113
10664833,2.766616337
11032875,2.762604474
10913906,2.762528989
10933782,2.762235624
1204427,2.761333191
10672739,2.760694296
10730754,2.760506689
10961000,2.755612433
10791056,2.754138568
1202943,2.75263279
1204093,2.75221527
10990415,2.751669066
10779731,2.749254765
10040934,2.748476884
10492373,2.748079964
10076035,2.747698086
10826367,2.745063936
10061926,2.744966084
10382143,2.744132064
11018416,2.743067307
1204049,2.742643251
10739484,2.741741603
10605231,2.741260269
10693166,2.740616376
10730754,2.740150021
10806918,2.740111305
10295259,2.739935073
10961780,2.739705318
1203672,2.737383922
1204529,2.731352192
10103773,2.730870186
10991459,2.730806978
11030383,2.73071871
11001786,2.729694183
10441341,2.729562346
10877038,2.726783694
11045222,2.725202618
10830494,2.723073985
10874809,2.722619882
10259366,2.722495481
10858319,2.721666768
10555857,2.72015708
10259728,2.719572891
10555858,2.719517002
10816829,2.718724555
10848697,2.718286093
10947990,2.717606679
10751211,2.716416573
10552513,2.71630003
10710187,2.714608075
10960563,2.714318414
10168139,2.713676827
10011776,2.713591354
10813200,2.71258613
11008807,2.710813629
10452572,2.708764812
10820337,2.708548178
10913926,2.708209529
10794999,2.706711369
10746681,2.705943836
1200927,2.705136001
10998693,2.703340417
10791106,2.701218154
1290253,2.700274091
10837765,2.699611465
10937966,2.696759237
11001764,2.696502249
1203975,2.695066846
11021510,2.692830014
11017950,2.690436794
10019649,2.690323432
10120437,2.689362783
10968935,2.689227879
10365660,2.688440236
10826407,2.684919185
10405413,2.681808398
10410696,2.678930873
10802367,2.676863179
10924862,2.673796231
10956610,2.671937763
10297713,2.667933475
10711862,2.667538685
10819537,2.667321074
11001764,2.663012598
10750511,2.660569545
10933806,2.659933722
11004904,2.659153176
10921703,2.659010743
10899078,2.658603587
10643443,2.657483617
10994935,2.65589668
10680644,2.654689949
10866890,2.65255624
10643442,2.64649115
10502564,2.645263995
10731219,2.644869684
10168139,2.644593282
10711895,2.64326305
10493033,2.642870091
11026208,2.641721974
10645137,2.641325888
10985814,2.639997868
10416982,2.639962179
10880044,2.638450483
11033801,2.637798579
10750511,2.629708859
10877711,2.627564687
10788434,2.62747633
10979244,2.626699173
10844881,2.624501821
1206250,2.623367893
10980908,2.622705361
10813256,2.618504353
11011967,2.616515435
10802377,2.616061335
10692646,2.615752844
10788430,2.615148947
10779225,2.613834371
11042359,2.61310342
10931896,2.611188288
1202613,2.609718213
10680608,2.60863872
10237219,2.60654549
10102160,2.605796114
10095189,2.60476345
10621386,2.604685667
10788060,2.601308281
10823617,2.60120132
10814927,2.601071571
10246083,2.600847239
11001786,2.599349624
10850043,2.596114206
10982361,2.593459622
10416982,2.593205387
10043154,2.59256151
10998696,2.587441415
10918826,2.584400059
10281702,2.582854704
1201005,2.580239462
10546115,2.579285156
1202613,2.578170033
10189106,2.576804585
1204378,2.575109852
10819535,2.573634652
10487907,2.569862543
10650920,2.569081812
1202928,2.568984252
10956595,2.566925552
10937400,2.565409705
1204437,2.564998907
10383500,2.564604757
10753593,2.563684588
10716794,2.563548836
10442410,2.558737849
10941425,2.554741915
10590177,2.55271216
10715022,2.552699543
10985831,2.551402076
10883834,2.551184015
10969707,2.55073814
10964872,2.548511138
10728834,2.543655052
10964871,2.542260623
10826378,2.540383916
10950478,2.540128713
10320171,2.538828058
10903319,2.531738477
1201761,2.531079808
10371945,2.530006201
10883834,2.528960344
10816828,2.527965012
10732996,2.526532405
10905879,2.525436315
10664844,2.521005585
10948005,2.51790537
11045544,2.516870419
11045218,2.515796334
10770295,2.515679496
10894771,2.514585877
10457619,2.514122193
10739479,2.511749112
10820340,2.510035429
10829800,2.504778292
11030183,2.50238676
10555610,2.501666166
10018893,2.49870384
10730941,2.495296925
10776398,2.494859068
10961013,2.492327298
10776367,2.492236761
10442561,2.490992827
1210154,2.490825359
10979227,2.489627211
10871741,2.488271232
11030183,2.484747264
10809291,2.481420652
10993880,2.481231639
10914400,2.480709298
11004907,2.479169047
10917722,2.47520484
10858819,2.471816419
10898667,2.470775554
10990455,2.466552928
10207549,2.465745692
10171714,2.462090503
10565588,2.461192045
10933832,2.459046342
1204120,2.449561288
1204249,2.44946401
10866179,2.448613685
10961019,2.44349404
10933825,2.440665179
10734177,2.440367627
10712651,2.436725763
10864567,2.433939913
10864567,2.431561727
10928282,2.423045625
10484770,2.421922002
10956584,2.418740438
10895995,2.414961715
10855661,2.414357201
11045623,2.413885523
10910316,2.409954453
10810331,2.408582996
10776366,2.406160738
10515135,2.405051032
10816505,2.399586634
10776366,2.397882367
10739478,2.394997802
10961019,2.394171764
10745663,2.391445925
11029119,2.390866967
10609942,2.389636476
10607790,2.388714102
11033191,2.3886731
10952452,2.378379551
1201720,2.376938205
11033219,2.376412818
11011970,2.374848448
10869253,2.367484113
10994938,2.364783031
10432747,2.357295044
10730250,2.356937542
10488526,2.354514572
10847727,2.349632888
10645094,2.340434825
1201709,2.33985026
1207026,2.336071287
10822977,2.335840596
10830087,2.332101111
11030545,2.332019097
11028962,2.32852122
10802109,2.328201051
10401452,2.327650251
11028448,2.327444522
10883219,2.326826193
10990393,2.322293347
10813225,2.3213572
10994938,2.318027754
10612753,2.31295405
10973760,2.311586199
10830087,2.305922236
10906526,2.298964827
10782972,2.298731214
10822984,2.297678726
10769372,2.287804341
10252867,2.283642853
1200778,2.280384259
10389555,2.279189122
11030538,2.277896049
10711895,2.277864897
11020961,2.270345285
10697418,2.267356823
10707078,2.264035167
10875136,2.261913443
10809529,2.253550859
10720687,2.252931274
10814016,2.249978063
10371162,2.249523223
10750133,2.246955752
10820343,2.245959276
10826407,2.243936645
10844851,2.226034955
10316001,2.214683827
10809301,2.212204292
10465820,2.211532131
10702819,2.203787816
1206645,2.200674677
10730981,2.196782283
10493033,2.195475297
10078093,2.191127453
11014963,2.185609614
10747509,2.183015399
10837783,2.180930328
11049369,2.173214177
10823006,2.173185349
10976521,2.164777454
10492985,2.15840809
10823006,2.145947211
1203962,2.135864849
10922497,2.132699634
10697214,2.132594176
10814028,2.129555851
11033465,2.129143963
10436015,2.126466383
10718589,2.122300668
10677077,2.10746751
10968902,2.102486454
10127354,2.101524959
10998651,2.090924842
10913908,2.084996731
10898672,2.072661072
10294489,2.066020954
10809292,2.063840898
10401710,2.046719324
11041092,2.044141605
11008803,2.033647212
10864561,2.00906445
11030394,2.007790425
10645741,1.978827083
10852405,1.978255588
10809299,1.975523365
10435409,1.94461131
10940760,1.936026362
10940760,1.936026362
10880019,1.932672821
10809283,1.927477679
10633098,1.926297192
10803637,1.917196072
11017945,1.906124635
10661419,1.886235162
11004910,1.87898262
10928293,1.822560625
10607788,1.817903019
10165714,1.817305662
10823232,1.815787418
10668188,1.799428878
10844841,1.775360677
10998660,1.763219619
10844841,1.762760005
10784307,1.743425769
10947403,1.742308799
10805354,1.73033836
10727148,1.729924827
11020011,1.72791503
10910329,1.665919257
1270012,1.663562931
10412102,1.660396835
10898692,1.64983766
10958213,1.645669921
10609234,1.634063246
1200927,1.628650206
10994941,1.627852435
10917033,1.613770323
11020316,1.552922447
10830521,1.540678999
10779610,1.509279493
10922495,1.50246211
1200815,1.482703568
10935399,1.440120452
10835218,1.413944026
10935399,1.384558754
10886729,1.342742793
11008806,1.313786915
10933839,1.246590061
10969720,1.244026131
10611202,1.177556563
11028755,1.126543218
10914406,1.097252883
11026026,1.059489986
10914406,1.05758375
10947399,1.051710634
10201875,1.050044885
10761862,0.9859547315
10809301,0.8729903523
